Feature,Duration,SHAP_value,Normalized_Importance,Sum_Normalized_Importance,Type
Search Coil Magnetometer's Temperature,860,0.04677947,0.06380484300312482,1.0,IBS_N
High Gain Antenna Azimuth,860,0.079124615,0.10792199308281378,1.0,IBS_N
High Gain Antenna elevation,860,0.23175474,0.31610180279789424,1.0,IBS_N
Radial Distance from Sun,870,0.07859449,0.10599852177261057,1.0,IBS_N
Electronic Box Temperature,870,0.28740758,0.3876197762240497,1.0,IBS_N
Search Coil Magnetometer's Temperature,870,0.05655366,0.07627257789739224,1.0,IBS_N
Solar Array's Angle,870,0.02958771,0.039904241666771895,1.0,IBS_N
High Gain Antenna Azimuth,870,0.062392633,0.08414746208673153,1.0,IBS_N
High Gain Antenna elevation,870,0.22693172,0.3060574203524441,1.0,IBS_N
Radial Distance from Sun,880,0.075047,0.09732924048273109,1.0,IBS_N
Electronic Box Temperature,880,0.28027514,0.3634917651923611,1.0,IBS_N
Heater Dutycycle,880,0.033065334,0.04288277805279125,1.0,IBS_N
Search Coil Magnetometer's Temperature,880,0.044446778,0.05764349200693647,1.0,IBS_N
Solar Array's Angle,880,0.035918433,0.04658299203458985,1.0,IBS_N
High Gain Antenna Azimuth,880,0.06970323,0.09039884918908306,1.0,IBS_N
High Gain Antenna elevation,880,0.23260733,0.3016708830415072,1.0,IBS_N
Radial Distance from Sun,890,0.083048955,0.10665540092351229,1.0,IBS_N
Electronic Box Temperature,890,0.26693296,0.34280794825774596,1.0,IBS_N
Heater Dutycycle,890,0.029402275,0.037759793945491095,1.0,IBS_N
Search Coil Magnetometer's Temperature,890,0.052181426,0.06701385840183767,1.0,IBS_N
Solar Array's Angle,890,0.040010557,0.051383452061594774,1.0,IBS_N
High Gain Antenna Azimuth,890,0.07068036,0.09077106549044694,1.0,IBS_N
High Gain Antenna elevation,890,0.23640966,0.3036084809193713,1.0,IBS_N
Electronic Box Temperature,900,0.29796985,0.40452862124929484,1.0,IBS_N
Heater Dutycycle,900,0.029513245,0.0400676521750192,1.0,IBS_N
Search Coil Magnetometer's Temperature,900,0.035486892,0.04817757062730552,1.0,IBS_N
Solar Array's Angle,900,0.050690204,0.0688178295051177,1.0,IBS_N
High Gain Antenna Azimuth,900,0.078915514,0.10713696058040581,1.0,IBS_N
High Gain Antenna elevation,900,0.24400963,0.3312713658628569,1.0,IBS_N
Radial Distance from Sun,10,0.07195426,0.10101688697243615,1.0,IBS_R
Electronic Box Temperature,10,0.14370662,0.2017503256892758,1.0,IBS_R
Heater Dutycycle,10,0.04982514,0.06994972272337742,1.0,IBS_R
Search Coil Magnetometer's Temperature,10,0.18233193,0.2559765601685868,1.0,IBS_R
Solar Array's Angle,10,0.048157886,0.06760905784999338,1.0,IBS_R
High Gain Antenna Azimuth,10,0.079032965,0.1109547105689295,1.0,IBS_R
High Gain Antenna elevation,10,0.13729052,0.19274273602740105,1.0,IBS_R
Radial Distance from Sun,20,0.0673812,0.11505454086598174,1.0,IBS_R
Electronic Box Temperature,20,0.07957031,0.1358676527520115,1.0,IBS_R
Heater Dutycycle,20,0.03355874,0.05730211724844401,1.0,IBS_R
Search Coil Magnetometer's Temperature,20,0.07821704,0.1335569212940127,1.0,IBS_R
Solar Array's Angle,20,0.061432615,0.10489723117162685,1.0,IBS_R
High Gain Antenna Azimuth,20,0.11330525,0.19347063448640386,1.0,IBS_R
High Gain Antenna elevation,20,0.15218057,0.25985090218151935,1.0,IBS_R
Radial Distance from Sun,30,0.066173516,0.113457655891139,1.0,IBS_R
Electronic Box Temperature,30,0.09069124,0.15549446549372867,1.0,IBS_R
Heater Dutycycle,30,0.036400646,0.062410647306139294,1.0,IBS_R
Search Coil Magnetometer's Temperature,30,0.05804015,0.09951261115655531,1.0,IBS_R
Solar Array's Angle,30,0.0460753,0.07899830398132383,1.0,IBS_R
High Gain Antenna Azimuth,30,0.108505495,0.18603785710899362,1.0,IBS_R
High Gain Antenna elevation,30,0.17735782,0.3040884590621204,1.0,IBS_R
Radial Distance from Sun,40,0.06329456,0.10551902372850513,1.0,IBS_R
Electronic Box Temperature,40,0.07114431,0.11860542414763806,1.0,IBS_R
Heater Dutycycle,40,0.057936028,0.0965857589225257,1.0,IBS_R
Search Coil Magnetometer's Temperature,40,0.059925452,0.0999023485040325,1.0,IBS_R
Solar Array's Angle,40,0.043897063,0.07318125337009508,1.0,IBS_R
High Gain Antenna Azimuth,40,0.13644576,0.22747015520913516,1.0,IBS_R
High Gain Antenna elevation,40,0.1671971,0.27873603611806835,1.0,IBS_R
Radial Distance from Sun,50,0.049935833,0.08448390163987733,1.0,IBS_R
Electronic Box Temperature,50,0.06874438,0.11630512778698114,1.0,IBS_R
Heater Dutycycle,50,0.071070455,0.12024049603260506,1.0,IBS_R
Search Coil Magnetometer's Temperature,50,0.055602442,0.0940709498300546,1.0,IBS_R
Solar Array's Angle,50,0.0522039,0.08832112909417156,1.0,IBS_R
High Gain Antenna Azimuth,50,0.14801863,0.2504252082425339,1.0,IBS_R
High Gain Antenna elevation,50,0.14549357,0.2461531873737764,1.0,IBS_R
Electronic Box Temperature,60,0.067446426,0.11865606311394462,1.0,IBS_R
Heater Dutycycle,60,0.07082893,0.12460678032625724,1.0,IBS_R
Search Coil Magnetometer's Temperature,60,0.043495774,0.07652054543162705,1.0,IBS_R
Solar Array's Angle,60,0.06818174,0.11994967449659324,1.0,IBS_R
High Gain Antenna Azimuth,60,0.18599576,0.32721562796353504,1.0,IBS_R
High Gain Antenna elevation,60,0.13247092,0.2330513086680428,1.0,IBS_R
Electronic Box Temperature,70,0.06658252,0.11934086402203964,1.0,IBS_R
Heater Dutycycle,70,0.057963837,0.10389294952508059,1.0,IBS_R
Search Coil Magnetometer's Temperature,70,0.053892683,0.09659591366751943,1.0,IBS_R
Solar Array's Angle,70,0.0658506,0.11802898869507676,1.0,IBS_R
High Gain Antenna Azimuth,70,0.17171778,0.3077827068297582,1.0,IBS_R
High Gain Antenna elevation,70,0.14191145,0.25435857726052535,1.0,IBS_R
Electronic Box Temperature,80,0.06616538,0.11796512976139668,0.9999999999999999,IBS_R
Heater Dutycycle,80,0.07429375,0.13245706227653747,0.9999999999999999,IBS_R
Search Coil Magnetometer's Temperature,80,0.035271063,0.06288417785278945,0.9999999999999999,IBS_R
Solar Array's Angle,80,0.072034635,0.12842932459678835,0.9999999999999999,IBS_R
High Gain Antenna Azimuth,80,0.17150858,0.30577972793162955,0.9999999999999999,IBS_R
High Gain Antenna elevation,80,0.1416159,0.2524845775808584,0.9999999999999999,IBS_R
Electronic Box Temperature,90,0.047115095,0.0890831904196861,0.9999999999999999,IBS_R
Heater Dutycycle,90,0.08381342,0.1584708012068134,0.9999999999999999,IBS_R
Search Coil Magnetometer's Temperature,90,0.03791171,0.07168182683417952,0.9999999999999999,IBS_R
Solar Array's Angle,90,0.06947856,0.13136706591731556,0.9999999999999999,IBS_R
High Gain Antenna Azimuth,90,0.16548763,0.31289687637035557,0.9999999999999999,IBS_R
High Gain Antenna elevation,90,0.12508231,0.23650023925164976,0.9999999999999999,IBS_R
Electronic Box Temperature,100,0.060346223,0.11368196587067349,1.0,IBS_R
Heater Dutycycle,100,0.084586285,0.15934609800678098,1.0,IBS_R
Search Coil Magnetometer's Temperature,100,0.030033046,0.056577123482348966,1.0,IBS_R
Solar Array's Angle,100,0.056953415,0.10729049571583468,1.0,IBS_R
High Gain Antenna Azimuth,100,0.16604483,0.3128000686482364,1.0,IBS_R
High Gain Antenna elevation,100,0.13286994,0.2503042482761255,1.0,IBS_R
Electronic Box Temperature,110,0.060841464,0.11262873549000446,0.9999999999999999,IBS_R
Heater Dutycycle,110,0.081117846,0.15016404635912306,0.9999999999999999,IBS_R
Search Coil Magnetometer's Temperature,110,0.03571725,0.06611919632112011,0.9999999999999999,IBS_R
Solar Array's Angle,110,0.06268019,0.1160325553634479,0.9999999999999999,IBS_R
High Gain Antenna Azimuth,110,0.17262597,0.31956240753568066,0.9999999999999999,IBS_R
High Gain Antenna elevation,110,0.12721214,0.23549305893062364,0.9999999999999999,IBS_R
Electronic Box Temperature,120,0.052567527,0.09875694977195654,1.0,IBS_R
Heater Dutycycle,120,0.071435265,0.13420317218938993,1.0,IBS_R
Search Coil Magnetometer's Temperature,120,0.039734934,0.0746487633178941,1.0,IBS_R
Solar Array's Angle,120,0.06722278,0.12628930990022194,1.0,IBS_R
High Gain Antenna Azimuth,120,0.17370217,0.3263287709534035,1.0,IBS_R
High Gain Antenna elevation,120,0.12762925,0.23977303386713403,1.0,IBS_R
Electronic Box Temperature,130,0.059424154,0.10924247635021596,0.9999999999999999,IBS_R
Heater Dutycycle,130,0.07271908,0.13368322209701905,0.9999999999999999,IBS_R
Search Coil Magnetometer's Temperature,130,0.04575702,0.08411748150771081,0.9999999999999999,IBS_R
Solar Array's Angle,130,0.07640833,0.14046535997777093,0.9999999999999999,IBS_R
High Gain Antenna Azimuth,130,0.17142946,0.3151475867839918,0.9999999999999999,IBS_R
High Gain Antenna elevation,130,0.1182276,0.21734387328329138,0.9999999999999999,IBS_R
Radial Distance from Sun,140,0.061557956,0.10777810494549514,1.0,IBS_R
Electronic Box Temperature,140,0.040650662,0.07117278739956621,1.0,IBS_R
Heater Dutycycle,140,0.08469893,0.14829423781243073,1.0,IBS_R
Search Coil Magnetometer's Temperature,140,0.03423296,0.0599364208173991,1.0,IBS_R
Solar Array's Angle,140,0.068617776,0.12013871712787992,1.0,IBS_R
High Gain Antenna Azimuth,140,0.15658517,0.27415551103042146,1.0,IBS_R
High Gain Antenna elevation,140,0.124811105,0.21852422086680745,1.0,IBS_R
Radial Distance from Sun,150,0.060752913,0.1170636076610336,1.0,IBS_R
Electronic Box Temperature,150,0.045830924,0.08831071698370495,1.0,IBS_R
Heater Dutycycle,150,0.060373057,0.1163316705150454,1.0,IBS_R
Solar Array's Angle,150,0.06752125,0.1301053847209362,1.0,IBS_R
High Gain Antenna Azimuth,150,0.14860402,0.28634219883633216,1.0,IBS_R
High Gain Antenna elevation,150,0.13589136,0.26184642128294777,1.0,IBS_R
Radial Distance from Sun,160,0.06609002,0.11744436921894083,1.0,IBS_R
Electronic Box Temperature,160,0.04476445,0.07954805572282798,1.0,IBS_R
Heater Dutycycle,160,0.06599171,0.11726966877342856,1.0,IBS_R
Search Coil Magnetometer's Temperature,160,0.031220404,0.0554797933869667,1.0,IBS_R
Solar Array's Angle,160,0.0622686,0.11065356689476775,1.0,IBS_R
High Gain Antenna Azimuth,160,0.16335145,0.2902814677049478,1.0,IBS_R
High Gain Antenna elevation,160,0.12904805,0.22932307829812032,1.0,IBS_R
Electronic Box Temperature,170,0.06341953,0.115708254526038,1.0,IBS_R
Heater Dutycycle,170,0.0912427,0.1664713307595141,1.0,IBS_R
Search Coil Magnetometer's Temperature,170,0.02920009,0.05327525205411041,1.0,IBS_R
Solar Array's Angle,170,0.06488274,0.11837786552922651,1.0,IBS_R
High Gain Antenna Azimuth,170,0.1661521,0.30314273027308336,1.0,IBS_R
High Gain Antenna elevation,170,0.13320142,0.2430245668580276,1.0,IBS_R
Radial Distance from Sun,180,0.061043654,0.10716100355482892,1.0,IBS_R
Electronic Box Temperature,180,0.04839896,0.08496347752397033,1.0,IBS_R
Heater Dutycycle,180,0.07601433,0.13344174788992708,1.0,IBS_R
Search Coil Magnetometer's Temperature,180,0.028109368,0.04934547470195664,1.0,IBS_R
Solar Array's Angle,180,0.06761733,0.11870096997303012,1.0,IBS_R
High Gain Antenna Azimuth,180,0.1576143,0.2766889833067967,1.0,IBS_R
High Gain Antenna elevation,180,0.13084635,0.22969834304949027,1.0,IBS_R
Electronic Box Temperature,190,0.05295648,0.09537399179896643,1.0,IBS_R
Heater Dutycycle,190,0.07607911,0.13701757392509217,1.0,IBS_R
Search Coil Magnetometer's Temperature,190,0.03920322,0.07060453381291724,1.0,IBS_R
Solar Array's Angle,190,0.086039715,0.1549565052812311,1.0,IBS_R
High Gain Antenna Azimuth,190,0.16888928,0.30416758828482077,1.0,IBS_R
High Gain Antenna elevation,190,0.13208294,0.23787980689697227,1.0,IBS_R
Electronic Box Temperature,200,0.0687046,0.12227426553111295,1.0,IBS_R
Heater Dutycycle,200,0.082133844,0.14617442573491451,1.0,IBS_R
Search Coil Magnetometer's Temperature,200,0.03908943,0.0695678505264546,1.0,IBS_R
Solar Array's Angle,200,0.067879274,0.12080542457324796,1.0,IBS_R
High Gain Antenna Azimuth,200,0.16200475,0.2883214780204174,1.0,IBS_R
High Gain Antenna elevation,200,0.14207739,0.2528565556138525,1.0,IBS_R
Radial Distance from Sun,210,0.06408647,0.10975105037360731,1.0,IBS_R
Electronic Box Temperature,210,0.045827404,0.07848155351505011,1.0,IBS_R
Heater Dutycycle,210,0.08493472,0.14545464484450826,1.0,IBS_R
Search Coil Magnetometer's Temperature,210,0.029843507,0.05110838902629685,1.0,IBS_R
Solar Array's Angle,210,0.06346693,0.10869005940705127,1.0,IBS_R
High Gain Antenna Azimuth,210,0.14836939,0.25408945750626283,1.0,IBS_R
High Gain Antenna elevation,210,0.14739738,0.2524248453272233,1.0,IBS_R
Radial Distance from Sun,220,0.06799331,0.12993454711517508,1.0,IBS_R
Electronic Box Temperature,220,0.044553187,0.0851407024512074,1.0,IBS_R
Heater Dutycycle,220,0.053660102,0.10254392750586933,1.0,IBS_R
Solar Array's Angle,220,0.06281288,0.12003479630275152,1.0,IBS_R
High Gain Antenna Azimuth,220,0.15100525,0.28856954854475814,1.0,IBS_R
High Gain Antenna elevation,220,0.1432642,0.27377647808023853,1.0,IBS_R
Radial Distance from Sun,230,0.060019046,0.10554786510152228,1.0,IBS_R
Electronic Box Temperature,230,0.052416336,0.09217794566818117,1.0,IBS_R
Heater Dutycycle,230,0.074736804,0.13143011481240324,1.0,IBS_R
Search Coil Magnetometer's Temperature,230,0.025813952,0.045395715277333326,1.0,IBS_R
Solar Array's Angle,230,0.0622136,0.10940714819559223,1.0,IBS_R
High Gain Antenna Azimuth,230,0.14379933,0.25288159836011537,1.0,IBS_R
High Gain Antenna elevation,230,0.14964385,0.26315961258485243,1.0,IBS_R
Radial Distance from Sun,240,0.05993329,0.10367293136177835,1.0,IBS_R
Electronic Box Temperature,240,0.047754094,0.08260529180870783,1.0,IBS_R
Heater Dutycycle,240,0.08264339,0.14295698599183657,1.0,IBS_R
Search Coil Magnetometer's Temperature,240,0.034198955,0.05915753856261765,1.0,IBS_R
Solar Array's Angle,240,0.056999806,0.09859857476658934,1.0,IBS_R
High Gain Antenna Azimuth,240,0.15060572,0.2605185944614622,1.0,IBS_R
High Gain Antenna elevation,240,0.14596444,0.252490083047008,1.0,IBS_R
Electronic Box Temperature,250,0.066105366,0.11669658275848983,1.0,IBS_R
Heater Dutycycle,250,0.08565939,0.1512155320972999,1.0,IBS_R
Search Coil Magnetometer's Temperature,250,0.03407166,0.06014710350305189,1.0,IBS_R
Solar Array's Angle,250,0.06983513,0.12328077916541444,1.0,IBS_R
High Gain Antenna Azimuth,250,0.16763587,0.29592957970683414,1.0,IBS_R
High Gain Antenna elevation,250,0.14316475,0.2527304227689097,1.0,IBS_R
Electronic Box Temperature,260,0.0691363,0.12342071516920607,1.0,IBS_R
Heater Dutycycle,260,0.09110911,0.1626461282225092,1.0,IBS_R
Search Coil Magnetometer's Temperature,260,0.027695885,0.04944213002350555,1.0,IBS_R
Solar Array's Angle,260,0.05658922,0.10102192340734954,1.0,IBS_R
High Gain Antenna Azimuth,260,0.16375041,0.29232389803114595,1.0,IBS_R
High Gain Antenna elevation,260,0.15188679,0.27114520514628376,1.0,IBS_R
Electronic Box Temperature,270,0.07228819,0.12977450150842626,1.0,IBS_R
Heater Dutycycle,270,0.08788197,0.15776904703698447,1.0,IBS_R
Search Coil Magnetometer's Temperature,270,0.029476035,0.05291649643696882,1.0,IBS_R
Solar Array's Angle,270,0.06252151,0.11224098699668766,1.0,IBS_R
High Gain Antenna Azimuth,270,0.16753483,0.3007648835660284,1.0,IBS_R
High Gain Antenna elevation,270,0.13732669,0.24653408445490452,1.0,IBS_R
Electronic Box Temperature,280,0.07363639,0.12857045940674552,1.0000000000000002,IBS_R
Heater Dutycycle,280,0.084751815,0.14797819108331503,1.0000000000000002,IBS_R
Search Coil Magnetometer's Temperature,280,0.03596286,0.06279179943205354,1.0000000000000002,IBS_R
Solar Array's Angle,280,0.05628845,0.0982806446078308,1.0000000000000002,IBS_R
High Gain Antenna Azimuth,280,0.17513122,0.3057822553748741,1.0000000000000002,IBS_R
High Gain Antenna elevation,280,0.14696106,0.2565966500951812,1.0000000000000002,IBS_R
Radial Distance from Sun,290,0.0605523,0.11429944059183969,1.0,IBS_R
Electronic Box Temperature,290,0.0391109,0.073826328496909,1.0,IBS_R
Heater Dutycycle,290,0.07609699,0.14364183338573133,1.0,IBS_R
Solar Array's Angle,290,0.058661837,0.11073097393806153,1.0,IBS_R
High Gain Antenna Azimuth,290,0.15157637,0.286117856760878,1.0,IBS_R
High Gain Antenna elevation,290,0.1437706,0.27138356682658044,1.0,IBS_R
Radial Distance from Sun,300,0.058031745,0.11068608926662518,1.0,IBS_R
Electronic Box Temperature,300,0.04288447,0.08179513255325874,1.0,IBS_R
Heater Dutycycle,300,0.07075788,0.134959116290526,1.0,IBS_R
Solar Array's Angle,300,0.058324367,0.11124421800828853,1.0,IBS_R
High Gain Antenna Azimuth,300,0.15070404,0.2874433781765662,1.0,IBS_R
High Gain Antenna elevation,300,0.14358872,0.2738720657047354,1.0,IBS_R
Radial Distance from Sun,490,0.056947872,0.10018658993849894,1.0,IBS_R
Electronic Box Temperature,490,0.051752727,0.09104693566333932,1.0,IBS_R
Heater Dutycycle,490,0.07779108,0.1368553864986029,1.0,IBS_R
Search Coil Magnetometer's Temperature,490,0.04057437,0.07138120576661641,1.0,IBS_R
Solar Array's Angle,490,0.04703595,0.08274885907971662,1.0,IBS_R
High Gain Antenna Azimuth,490,0.16113421,0.2834783189498982,1.0,IBS_R
High Gain Antenna elevation,490,0.1331819,0.23430270410332757,1.0,IBS_R
Radial Distance from Sun,500,0.05667665,0.10016738043118699,0.9999999999999999,IBS_R
Electronic Box Temperature,500,0.05562,0.09829991186110366,0.9999999999999999,IBS_R
Heater Dutycycle,500,0.07709534,0.13625431727619236,0.9999999999999999,IBS_R
Search Coil Magnetometer's Temperature,500,0.037858535,0.06690921707462258,0.9999999999999999,IBS_R
Solar Array's Angle,500,0.054196164,0.09578349774199782,0.9999999999999999,IBS_R
High Gain Antenna Azimuth,500,0.16338935,0.28876588824241306,0.9999999999999999,IBS_R
High Gain Antenna elevation,500,0.12098339,0.21381978737248344,0.9999999999999999,IBS_R
Radial Distance from Sun,510,0.055149604,0.0934130681616695,0.9999999999999998,IBS_R
Electronic Box Temperature,510,0.05553029,0.09405787872578876,0.9999999999999998,IBS_R
Heater Dutycycle,510,0.08730586,0.14787972459590415,0.9999999999999998,IBS_R
Search Coil Magnetometer's Temperature,510,0.042855684,0.07258947735339984,0.9999999999999998,IBS_R
Solar Array's Angle,510,0.05646735,0.0956450823193372,0.9999999999999998,IBS_R
High Gain Antenna Azimuth,510,0.15910919,0.26950107584848704,0.9999999999999998,IBS_R
High Gain Antenna elevation,510,0.13396627,0.22691369299541334,0.9999999999999998,IBS_R
Electronic Box Temperature,520,0.07327697,0.134584979604849,1.0,IBS_R
Heater Dutycycle,520,0.0859635,0.1578858390877985,1.0,IBS_R
Search Coil Magnetometer's Temperature,520,0.038897336,0.0714412341591493,1.0,IBS_R
Solar Array's Angle,520,0.045507316,0.08358152903608622,1.0,IBS_R
High Gain Antenna Azimuth,520,0.16663316,0.30604868678510505,1.0,IBS_R
High Gain Antenna elevation,520,0.1341879,0.246457731327012,1.0,IBS_R
Radial Distance from Sun,530,0.07886554,0.14870409319331918,0.9999999999999999,IBS_R
Electronic Box Temperature,530,0.043008804,0.08109480006285633,0.9999999999999999,IBS_R
Heater Dutycycle,530,0.054930266,0.10357318791449106,0.9999999999999999,IBS_R
Search Coil Magnetometer's Temperature,530,0.05381743,0.10147489164652815,0.9999999999999999,IBS_R
High Gain Antenna Azimuth,530,0.14612162,0.2755180906393182,0.9999999999999999,IBS_R
High Gain Antenna elevation,530,0.15360852,0.289634936543487,0.9999999999999999,IBS_R
Radial Distance from Sun,540,0.065965764,0.1310442483614245,0.9999999999999999,IBS_R
Electronic Box Temperature,540,0.046145603,0.09167051957921227,0.9999999999999999,IBS_R
Heater Dutycycle,540,0.052154403,0.1036072975653526,0.9999999999999999,IBS_R
Solar Array's Angle,540,0.0390744,0.07762322555945303,0.9999999999999999,IBS_R
High Gain Antenna Azimuth,540,0.14702465,0.29207172905405165,0.9999999999999999,IBS_R
High Gain Antenna elevation,540,0.1530206,0.3039829798805058,0.9999999999999999,IBS_R
Electronic Box Temperature,550,0.059306674,0.10609936046924803,1.0,IBS_R
Heater Dutycycle,550,0.10398101,0.18602153717044534,1.0,IBS_R
Search Coil Magnetometer's Temperature,550,0.032721896,0.05853931783362603,1.0,IBS_R
Solar Array's Angle,550,0.057959564,0.10368938702373448,1.0,IBS_R
High Gain Antenna Azimuth,550,0.16751291,0.29967980705413866,1.0,IBS_R
High Gain Antenna elevation,550,0.13749091,0.24597059044880748,1.0,IBS_R
Radial Distance from Sun,560,0.056699574,0.10292628039838891,1.0,IBS_R
Electronic Box Temperature,560,0.04909756,0.08912640556059068,1.0,IBS_R
Heater Dutycycle,560,0.07584503,0.13768087260416131,1.0,IBS_R
Search Coil Magnetometer's Temperature,560,0.038348712,0.06961410828640549,1.0,IBS_R
Solar Array's Angle,560,0.04073708,0.0739496934966672,1.0,IBS_R
High Gain Antenna Azimuth,560,0.15786736,0.2865753481871558,1.0,IBS_R
High Gain Antenna elevation,560,0.13228026,0.2401272914666306,1.0,IBS_R
Radial Distance from Sun,570,0.075574934,0.14530975725791098,1.0,IBS_R
Electronic Box Temperature,570,0.04076937,0.07838825579732506,1.0,IBS_R
Heater Dutycycle,570,0.04610303,0.0886434131474622,1.0,IBS_R
Search Coil Magnetometer's Temperature,570,0.05257893,0.10109478302926066,1.0,IBS_R
High Gain Antenna Azimuth,570,0.14900205,0.2864898527920794,1.0,IBS_R
High Gain Antenna elevation,570,0.15606707,0.3000739379759617,1.0,IBS_R
Radial Distance from Sun,580,0.058861304,0.10274536318624321,1.0,IBS_R
Electronic Box Temperature,580,0.049910955,0.08712207936214326,1.0,IBS_R
Heater Dutycycle,580,0.07989394,0.13945888595468295,1.0,IBS_R
Search Coil Magnetometer's Temperature,580,0.04380255,0.07645955156266293,1.0,IBS_R
Solar Array's Angle,580,0.04512579,0.07876933345914561,1.0,IBS_R
High Gain Antenna Azimuth,580,0.1628112,0.2841951288538915,1.0,IBS_R
High Gain Antenna elevation,580,0.13247952,0.23124965762123056,1.0,IBS_R
Radial Distance from Sun,590,0.05814159,0.1034414736328356,1.0,IBS_R
Electronic Box Temperature,590,0.05480105,0.09749821717339868,1.0,IBS_R
Heater Dutycycle,590,0.081532344,0.14505667650470658,1.0,IBS_R
Search Coil Magnetometer's Temperature,590,0.03937996,0.07006208626221128,1.0,IBS_R
Solar Array's Angle,590,0.039736915,0.07069715577476862,1.0,IBS_R
High Gain Antenna Azimuth,590,0.16374996,0.29133254129647784,1.0,IBS_R
High Gain Antenna elevation,590,0.12473051,0.22191184935560135,1.0,IBS_R
Electronic Box Temperature,600,0.063810885,0.11588785637729884,1.0,IBS_R
Heater Dutycycle,600,0.096978016,0.17612315500660097,1.0,IBS_R
Search Coil Magnetometer's Temperature,600,0.048086826,0.08733116904942095,1.0,IBS_R
Solar Array's Angle,600,0.03872486,0.07032876936138725,1.0,IBS_R
High Gain Antenna Azimuth,600,0.16073279,0.29190910739825243,1.0,IBS_R
High Gain Antenna elevation,600,0.14229278,0.2584199428070396,1.0,IBS_R
Radial Distance from Sun,730,0.053933512,0.09503382872988467,1.0,IBS_R
Electronic Box Temperature,730,0.056324795,0.09924740152793803,1.0,IBS_R
Heater Dutycycle,730,0.08114423,0.14298061762116232,1.0,IBS_R
Search Coil Magnetometer's Temperature,730,0.048560493,0.08556627231693652,1.0,IBS_R
Solar Array's Angle,730,0.03682923,0.06489513859348767,1.0,IBS_R
High Gain Antenna Azimuth,730,0.15951437,0.28107313535479483,1.0,IBS_R
High Gain Antenna elevation,730,0.13121246,0.23120360585579597,1.0,IBS_R
Electronic Box Temperature,740,0.06824919,0.1208975450991812,1.0,IBS_R
Heater Dutycycle,740,0.11300755,0.20018311386073556,1.0,IBS_R
Search Coil Magnetometer's Temperature,740,0.037058067,0.06564516482057851,1.0,IBS_R
Solar Array's Angle,740,0.043884955,0.07773840724392536,1.0,IBS_R
High Gain Antenna Azimuth,740,0.16226684,0.28744169135196507,1.0,IBS_R
High Gain Antenna elevation,740,0.14005429,0.24809407762361432,1.0,IBS_R
Electronic Box Temperature,750,0.067907244,0.12274959707404712,1.0000000000000002,IBS_R
Heater Dutycycle,750,0.106639735,0.19276271178569931,1.0000000000000002,IBS_R
Search Coil Magnetometer's Temperature,750,0.049421377,0.0893344178950125,1.0000000000000002,IBS_R
Solar Array's Angle,750,0.030695757,0.05548585955914896,1.0000000000000002,IBS_R
High Gain Antenna Azimuth,750,0.1690547,0.3055844279068948,1.0000000000000002,IBS_R
High Gain Antenna elevation,750,0.12949884,0.2340829857791975,1.0000000000000002,IBS_R
Electronic Box Temperature,760,0.06580256,0.11939001175281805,0.9999999999999999,IBS_R
Heater Dutycycle,760,0.105909154,0.19215810358732272,0.9999999999999999,IBS_R
Search Coil Magnetometer's Temperature,760,0.04668092,0.08469633381182069,0.9999999999999999,IBS_R
Solar Array's Angle,760,0.02665911,0.048369416877089115,0.9999999999999999,IBS_R
High Gain Antenna Azimuth,760,0.17159043,0.31132806161904797,0.9999999999999999,IBS_R
High Gain Antenna elevation,760,0.13451415,0.24405807235190136,0.9999999999999999,IBS_R
Radial Distance from Sun,770,0.062464885,0.12574199868008604,1.0,IBS_R
Electronic Box Temperature,770,0.05055257,0.10176247327142213,1.0,IBS_R
Heater Dutycycle,770,0.049405027,0.09945246581056884,1.0,IBS_R
Search Coil Magnetometer's Temperature,770,0.054761615,0.11023529333399684,1.0,IBS_R
High Gain Antenna Azimuth,770,0.14100362,0.28384070506056885,1.0,IBS_R
High Gain Antenna elevation,770,0.13858254,0.2789670638433573,1.0,IBS_R
Radial Distance from Sun,780,0.054264907,0.09736206781116641,1.0,IBS_R
Electronic Box Temperature,780,0.047500946,0.08522617251599739,1.0,IBS_R
Heater Dutycycle,780,0.072772205,0.13056785222129108,1.0,IBS_R
Search Coil Magnetometer's Temperature,780,0.044744384,0.0802803504146219,1.0,IBS_R
Solar Array's Angle,780,0.034625456,0.06212497507946634,1.0,IBS_R
High Gain Antenna Azimuth,780,0.16308792,0.2926122609262388,1.0,IBS_R
High Gain Antenna elevation,780,0.14035581,0.251826321031218,1.0,IBS_R
Radial Distance from Sun,790,0.06016902,0.11745604636094745,1.0,IBS_R
Electronic Box Temperature,790,0.044753056,0.08736251679568784,1.0,IBS_R
Heater Dutycycle,790,0.0456369,0.08908787017255596,1.0,IBS_R
Search Coil Magnetometer's Temperature,790,0.060831826,0.11874991108176747,1.0,IBS_R
High Gain Antenna Azimuth,790,0.14474455,0.2825560824373486,1.0,IBS_R
High Gain Antenna elevation,790,0.15613304,0.30478757315169275,1.0,IBS_R
Radial Distance from Sun,800,0.052508134,0.09257858718140667,1.0,IBS_R
Electronic Box Temperature,800,0.05500576,0.09698222274742294,1.0,IBS_R
Heater Dutycycle,800,0.08395189,0.14801796931897948,1.0,IBS_R
Search Coil Magnetometer's Temperature,800,0.044388283,0.07826224652257595,1.0,IBS_R
Solar Array's Angle,800,0.0361283,0.0636988351417328,1.0,IBS_R
